Department,Gender,Mode,GPA
Medicine_and_General_Surgery,Male,Fulltime,2.9
Nursing,Female,Fulltime,2.9
Medical_Laboratory_Science,Female,Fulltime,2.9
Pharmacology,Male,Parttime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Parttime,2.9
Computer_Application,Male,Parttime,2.9
Computer_Application,Male,Parttime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Application,Male,Fulltime,2.9
Computer_Networking_and_Security,Male,Fulltime,2.9
Electrical_and_Electronics,Male,Fulltime,2.9
Civil_Engineering,Male,Fulltime,2.9
Accounting_and_Finance,Female,Fulltime,2.9
Banking_and_Finance,Female,Fulltime,2.9
Banking_and_Finance,Female,Fulltime,2.9
Medicine_and_General_Surgery,Female,Fulltime,3
Nursing,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Parttime,3
Computer_Application,Male,Parttime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Fulltime,3
Computer_Application,Male,Parttime,3
Computer_Networking_and_Security,Male,Fulltime,3
Nursing,Female,Fulltime,3.1
Medical_Laboratory_Science,Female,Fulltime,3.1
Medical_Laboratory_Science,Male,Fulltime,3.1
Computer_Application,Male,Parttime,3.1
Computer_Application,Male,Fulltime,3.1
Computer_Application,Female,Fulltime,3.1
Computer_Application,Male,Parttime,3.1
Computer_Application,Female,Fulltime,3.1
Computer_Application,Male,Parttime,3.1
Computer_Application,Male,Parttime,3.1
Civil_Engineering,Male,Fulltime,3.1
Public_Administration,Male,Fulltime,3.1
Medical_Laboratory_Science,Male,Fulltime,3.2
Medical_Laboratory_Science,Female,Fulltime,3.2
Medical_Laboratory_Science,Female,Fulltime,3.2
Pharmacology,Male,Parttime,3.2
Midwifery,Female,Fulltime,3.2
Computer_Application,Male,Parttime,3.2
Computer_Application,Male,Parttime,3.2
Computer_Application,Male,Fulltime,3.2
Computer_Application,Male,Parttime,3.2
Computer_Application,Female,Fulltime,3.2
Business_Administration,Female,Fulltime,3.2
Medicine_and_General_Surgery,Female,Fulltime,3.3
Public_Health,Male,Fulltime,3.3
Midwifery,Female,Fulltime,3.3
Computer_Application,Male,Parttime,3.3
Computer_Application,Female,Parttime,3.3
Computer_Application,Male,Parttime,3.3
Computer_Application,Male,Parttime,3.3
Computer_Application,Male,Fulltime,3.3
Business_Administration,Male,Fulltime,3.3
Computer_Application,Male,Parttime,3.4
Computer_Application,Male,Parttime,3.4
Computer_Application,Male,Parttime,3.4
Computer_Application,Male,Parttime,3.4
Computer_Application,Male,Parttime,3.4
Computer_Application,Male,Fulltime,3.4
Accounting_and_Finance,Female,Fulltime,3.4
Medicine_and_General_Surgery,Male,Fulltime,3.5
Pharmacology,Female,Parttime,3.5
Computer_Application,Female,Fulltime,3.5
Computer_Application,Male,Parttime,3.5
Computer_Application,Female,Parttime,3.6
Computer_Application,Male,Parttime,3.6
Nursing,Female,Fulltime,3.7
Computer_Application,Male,Fulltime,3.7
Computer_Application,Female,Fulltime,3.7
Medical_Laboratory_Science,Male,Fulltime,3.8
Computer_Application,Male,Parttime,3.8
Computer_Application,Male,Parttime,3.8
Computer_Application,Male,Fulltime,3.8
Computer_Application,Male,Fulltime,4
Pharmacology,Male,Parttime,1.8
Pharmacology,Male,Parttime,1.8
Pharmacology,Male,Parttime,1.8
Pharmacology,Male,Parttime,1.8
Pharmacology,Male,Parttime,1.8
Medicine_and_General_Surgery,Female,Fulltime,1.9
Nursing,Female,Fulltime,1.9
Medical_Laboratory_Science,Female,Fulltime,1.9
Pharmacology,Female,Parttime,1.9
Pharmacology,Male,Parttime,1.9
Pharmacology,Male,Parttime,1.9
Pharmacology,Male,Parttime,1.9
Pharmacology,Male,Parttime,1.9
Pharmacology,Male,Parttime,1.9
Computer_Application,Male,Fulltime,1.9
Pharmacology,Male,Parttime,2
Pharmacology,Male,Parttime,2
Computer_Application,Male,Fulltime,2
Computer_Application,Male,Parttime,2
Computer_Application,Male,Fulltime,2
Computer_Application,Male,Fulltime,2
Computer_Application,Male,Fulltime,2
Computer_Application,Male,Parttime,2
Computer_Application,Male,Fulltime,2
Computer_Application,Male,Fulltime,2
Electrical_and_Electronics,Male,Fulltime,2
Civil_Engineering,Male,Fulltime,2
Civil_Engineering,Female,Fulltime,2
Medical_Laboratory_Science,Female,Fulltime,2.1
Medical_Laboratory_Science,Female,Fulltime,2.1
Public_Health,Female,Fulltime,2.1
Pharmacology,Female,Parttime,2.1
Pharmacology,Male,Parttime,2.1
Pharmacology,Male,Parttime,2.1
Pharmacology,Female,Parttime,2.1
Computer_Application,Female,Fulltime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Parttime,2.1
Computer_Application,Male,Parttime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Parttime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Fulltime,2.1
Electrical_and_Electronics,Male,Fulltime,2.1
Electrical_and_Electronics,Male,Fulltime,2.1
Electrical_and_Electronics,Male,Fulltime,2.1
Business_Administration,Male,Parttime,2.1
Business_Administration,Male,Parttime,2.1
Medicine_and_General_Surgery,Male,Fulltime,2.2
Medicine_and_General_Surgery,Female,Fulltime,2.2
Medicine_and_General_Surgery,Female,Fulltime,2.2
Medicine_and_General_Surgery,Male,Fulltime,2.2
Medicine_and_General_Surgery,Female,Fulltime,2.2
Nursing,Female,Fulltime,2.2
Nursing,Female,Fulltime,2.2
Nursing,Female,Fulltime,2.2
Nursing,Female,Fulltime,2.2
Nursing,Female,Fulltime,2.2
Nursing,Female,Fulltime,2.2
Nursing,Female,Fulltime,2.2
Medical_Laboratory_Science,Female,Fulltime,2.2
Medical_Laboratory_Science,Female,Fulltime,2.2
Medical_Laboratory_Science,Female,Fulltime,2.2
Pharmacology,Male,Parttime,2.2
Pharmacology,Female,Parttime,2.2
Pharmacology,Male,Parttime,2.2
Pharmacology,Male,Parttime,2.2
Pharmacology,Male,Parttime,2.2
Pharmacology,Female,Parttime,2.2
Pharmacology,Male,Parttime,2.2
Pharmacology,Male,Parttime,2.2
Pharmacology,Male,Parttime,2.2
Pharmacology,Male,Parttime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Parttime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Female,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Female,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Female,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Parttime,2.2
Computer_Application,Male,Parttime,2.2
Computer_Application,Male,Parttime,2.2
Computer_Application,Male,Parttime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Parttime,2.2
Computer_Application,Male,Parttime,2.2
Computer_Application,Male,Parttime,2.2
Electrical_and_Electronics,Male,Fulltime,2.2
Civil_Engineering,Male,Fulltime,2.2
Business_Administration,Female,Parttime,2.2
Business_Administration,Male,Parttime,2.2
Business_Administration,Female,Fulltime,2.2
Business_Administration,Female,Fulltime,2.2
Accounting_and_Finance,Female,Fulltime,2.2
Medicine_and_General_Surgery,Male,Fulltime,2.3
Medicine_and_General_Surgery,Male,Fulltime,2.3
Medicine_and_General_Surgery,Female,Fulltime,2.3
Medicine_and_General_Surgery,Female,Fulltime,2.3
Medicine_and_General_Surgery,Female,Fulltime,2.3
Medicine_and_General_Surgery,Female,Fulltime,2.3
Medicine_and_General_Surgery,Female,Fulltime,2.3
Nursing,Female,Fulltime,2.3
Nursing,Female,Fulltime,2.3
Nursing,Female,Fulltime,2.3
Nursing,Female,Fulltime,2.3
Medical_Laboratory_Science,Female,Fulltime,2.3
Medical_Laboratory_Science,Female,Fulltime,2.3
Medical_Laboratory_Science,Female,Fulltime,2.3
Medical_Laboratory_Science,Female,Fulltime,2.3
Medical_Laboratory_Science,Female,Fulltime,2.3
Medical_Laboratory_Science,Female,Fulltime,2.3
Medical_Laboratory_Science,Female,Fulltime,2.3
Medical_Laboratory_Science,Female,Fulltime,2.3
Medical_Laboratory_Science,Female,Fulltime,2.3
Medical_Laboratory_Science,Female,Fulltime,2.3
Medical_Laboratory_Science,Female,Fulltime,2.3
Medical_Laboratory_Science,Female,Fulltime,2.3
Pharmacology,Male,Parttime,2.3
Pharmacology,Male,Parttime,2.3
Pharmacology,Male,Parttime,2.3
Pharmacology,Male,Parttime,2.3
Pharmacology,Male,Parttime,2.3
Pharmacology,Male,Parttime,2.3
Pharmacology,Male,Parttime,2.3
Pharmacology,Male,Parttime,2.3
Pharmacology,Female,Parttime,2.3
Pharmacology,Male,Parttime,2.3
Pharmacology,Male,Parttime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Female,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Female,Fulltime,2.3
Computer_Application,Female,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Parttime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Parttime,2.3
Computer_Application,Male,Parttime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Female,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Parttime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Female,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Female,Parttime,2.3
Computer_Application,Male,Parttime,2.3
Computer_Application,Male,Parttime,2.3
Computer_Application,Male,Parttime,2.3
Computer_Application,Male,Parttime,2.3
Computer_Application,Male,Parttime,2.3
Electrical_and_Electronics,Male,Fulltime,2.3
Electrical_and_Electronics,Male,Fulltime,2.3
Electrical_and_Electronics,Male,Fulltime,2.3
Electrical_and_Electronics,Male,Fulltime,2.3
Electrical_and_Electronics,Male,Fulltime,2.3
Electrical_and_Electronics,Male,Fulltime,2.3
Civil_Engineering,Male,Fulltime,2.3
Civil_Engineering,Male,Fulltime,2.3
Business_Administration,Male,Fulltime,2.3
Business_Administration,Male,Fulltime,2.3
Business_Administration,Male,Parttime,2.3
Business_Administration,Female,Parttime,2.3
Business_Administration,Male,Parttime,2.3
Business_Administration,Male,Parttime,2.3
Business_Administration,Male,Fulltime,2.3
Business_Administration,Male,Fulltime,2.3
Business_Administration,Female,Fulltime,2.3
Accounting_and_Finance,Male,Fulltime,2.3
Accounting_and_Finance,Male,Fulltime,2.3
Accounting_and_Finance,Male,Fulltime,2.3
Accounting_and_Finance,Male,Fulltime,2.3
Medicine_and_General_Surgery,Female,Fulltime,2.4
Medicine_and_General_Surgery,Male,Fulltime,2.4
Medicine_and_General_Surgery,Male,Fulltime,2.4
Medicine_and_General_Surgery,Female,Fulltime,2.4
Medicine_and_General_Surgery,Male,Fulltime,2.4
Medicine_and_General_Surgery,Female,Fulltime,2.4
Medicine_and_General_Surgery,Male,Fulltime,2.4
Nursing,Female,Fulltime,2.4
Nursing,Female,Fulltime,2.4
Nursing,Female,Fulltime,2.4
Nursing,Female,Fulltime,2.4
Nursing,Female,Fulltime,2.4
Nursing,Female,Fulltime,2.4
Medical_Laboratory_Science,Female,Fulltime,2.4
Medical_Laboratory_Science,Female,Fulltime,2.4
Medical_Laboratory_Science,Female,Fulltime,2.4
Medical_Laboratory_Science,Female,Fulltime,2.4
Medical_Laboratory_Science,Female,Fulltime,2.4
Medical_Laboratory_Science,Male,Fulltime,2.4
Public_Health,Female,Fulltime,2.4
Public_Health,Female,Fulltime,2.4
Pharmacology,Male,Parttime,2.4
Pharmacology,Female,Parttime,2.4
Pharmacology,Female,Parttime,2.4
Pharmacology,Female,Parttime,2.4
Pharmacology,Male,Parttime,2.4
Pharmacology,Male,Parttime,2.4
Pharmacology,Male,Parttime,2.4
Pharmacology,Male,Parttime,2.4
Pharmacology,Female,Parttime,2.4
Midwifery,Female,Fulltime,2.4
Midwifery,Female,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Male,Parttime,2.4
Computer_Application,Male,Parttime,2.4
Computer_Application,Male,Parttime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Male,Parttime,2.4
Computer_Application,Male,Parttime,2.4
Computer_Application,Male,Parttime,2.4
Computer_Application,Female,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Female,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Female,Fulltime,2.4
Computer_Application,Male,Parttime,2.4
Computer_Application,Male,Parttime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Female,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Female,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Female,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Female,Fulltime,2.4
Computer_Application,Male,Parttime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Female,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Male,Parttime,2.4
Computer_Application,Male,Parttime,2.4
Electrical_and_Electronics,Male,Fulltime,2.4
Electrical_and_Electronics,Male,Fulltime,2.4
Electrical_and_Electronics,Male,Fulltime,2.4
Electrical_and_Electronics,Male,Fulltime,2.4
Electrical_and_Electronics,Male,Fulltime,2.4
Electrical_and_Electronics,Male,Fulltime,2.4
Electrical_and_Electronics,Male,Fulltime,2.4
Electrical_and_Electronics,Male,Fulltime,2.4
Civil_Engineering,Male,Fulltime,2.4
Civil_Engineering,Male,Fulltime,2.4
Civil_Engineering,Male,Fulltime,2.4
Business_Administration,Male,Parttime,2.4
Business_Administration,Female,Parttime,2.4
Business_Administration,Male,Parttime,2.4
Business_Administration,Male,Fulltime,2.4
Business_Administration,Female,Fulltime,2.4
Business_Administration,Female,Parttime,2.4
Business_Administration,Male,Parttime,2.4
Business_Administration,Male,Fulltime,2.4
Business_Administration,Male,Fulltime,2.4
Business_Administration,Female,Fulltime,2.4
Accounting_and_Finance,Male,Fulltime,2.4
Accounting_and_Finance,Male,Fulltime,2.4
Accounting_and_Finance,Male,Fulltime,2.4
Public_Administration,Female,Parttime,2.4
Medicine_and_General_Surgery,Female,Fulltime,2.5
Medicine_and_General_Surgery,Female,Fulltime,2.5
Medicine_and_General_Surgery,Female,Fulltime,2.5
Medicine_and_General_Surgery,Male,Fulltime,2.5
Medicine_and_General_Surgery,Female,Fulltime,2.5
Medicine_and_General_Surgery,Female,Fulltime,2.5
Medicine_and_General_Surgery,Male,Fulltime,2.5
Medicine_and_General_Surgery,Female,Fulltime,2.5
Medicine_and_General_Surgery,Female,Fulltime,2.5
Medicine_and_General_Surgery,Female,Fulltime,2.5
Medicine_and_General_Surgery,Male,Fulltime,2.5
Nursing,Female,Fulltime,2.5
Nursing,Female,Fulltime,2.5
Nursing,Female,Fulltime,2.5
Nursing,Male,Fulltime,2.5
Nursing,Female,Fulltime,2.5
Medical_Laboratory_Science,Male,Fulltime,2.5
Medical_Laboratory_Science,Female,Fulltime,2.5
Medical_Laboratory_Science,Male,Fulltime,2.5
Medical_Laboratory_Science,Female,Fulltime,2.5
Medical_Laboratory_Science,Male,Fulltime,2.5
Medical_Laboratory_Science,Female,Fulltime,2.5
Medical_Laboratory_Science,Female,Fulltime,2.5
Medical_Laboratory_Science,Male,Fulltime,2.5
Public_Health,Male,Fulltime,2.5
Public_Health,Female,Fulltime,2.5
Public_Health,Female,Fulltime,2.5
Public_Health,Female,Fulltime,2.5
Pharmacology,Male,Parttime,2.5
Pharmacology,Male,Parttime,2.5
Pharmacology,Female,Parttime,2.5
Pharmacology,Female,Parttime,2.5
Pharmacology,Female,Parttime,2.5
Pharmacology,Female,Parttime,2.5
Pharmacology,Male,Parttime,2.5
Pharmacology,Female,Parttime,2.5
Pharmacology,Male,Parttime,2.5
Pharmacology,Female,Parttime,2.5
Pharmacology,Male,Parttime,2.5
Pharmacology,Female,Parttime,2.5
Pharmacology,Male,Parttime,2.5
Pharmacology,Female,Parttime,2.5
Pharmacology,Male,Parttime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Parttime,2.5
Computer_Application,Male,Parttime,2.5
Computer_Application,Male,Parttime,2.5
Computer_Application,Male,Parttime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Female,Parttime,2.5
Computer_Application,Male,Parttime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Female,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Parttime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Female,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Parttime,2.5
Computer_Application,Male,Parttime,2.5
Computer_Application,Male,Parttime,2.5
Computer_Application,Female,Parttime,2.5
Computer_Application,Female,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Female,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Female,Fulltime,2.5
Computer_Application,Female,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Female,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Parttime,2.5
Computer_Application,Male,Parttime,2.5
Electrical_and_Electronics,Male,Fulltime,2.5
Electrical_and_Electronics,Male,Fulltime,2.5
Electrical_and_Electronics,Male,Fulltime,2.5
Electrical_and_Electronics,Male,Fulltime,2.5
Civil_Engineering,Male,Fulltime,2.5
Civil_Engineering,Male,Fulltime,2.5
Civil_Engineering,Male,Fulltime,2.5
Civil_Engineering,Male,Fulltime,2.5
Civil_Engineering,Male,Fulltime,2.5
Civil_Engineering,Male,Fulltime,2.5
Business_Administration,Male,Fulltime,2.5
Business_Administration,Male,Parttime,2.5
Business_Administration,Male,Parttime,2.5
Business_Administration,Male,Fulltime,2.5
Business_Administration,Male,Parttime,2.5
Business_Administration,Male,Parttime,2.5
Business_Administration,Male,Parttime,2.5
Business_Administration,Female,Parttime,2.5
Business_Administration,Female,Parttime,2.5
Business_Administration,Male,Parttime,2.5
Business_Administration,Male,Parttime,2.5
Business_Administration,Female,Parttime,2.5
Business_Administration,Male,Parttime,2.5
Business_Administration,Female,Parttime,2.5
Business_Administration,Female,Fulltime,2.5
Business_Administration,Male,Parttime,2.5
Business_Administration,Male,Parttime,2.5
Accounting_and_Finance,Female,Fulltime,2.5
Accounting_and_Finance,Male,Fulltime,2.5
Accounting_and_Finance,Male,Fulltime,2.5
Accounting_and_Finance,Male,Fulltime,2.5
Accounting_and_Finance,Female,Fulltime,2.5
Accounting_and_Finance,Male,Fulltime,2.5
Accounting_and_Finance,Female,Fulltime,2.5
Accounting_and_Finance,Male,Fulltime,2.5
Accounting_and_Finance,Male,Fulltime,2.5
Public_Administration,Female,Parttime,2.5
Public_Administration,Male,Fulltime,2.5
Medicine_and_General_Surgery,Female,Fulltime,2.6
Medicine_and_General_Surgery,Female,Fulltime,2.6
Medicine_and_General_Surgery,Female,Fulltime,2.6
Medicine_and_General_Surgery,Male,Fulltime,2.6
Medicine_and_General_Surgery,Male,Fulltime,2.6
Medicine_and_General_Surgery,Female,Fulltime,2.6
Medicine_and_General_Surgery,Male,Fulltime,2.6
Medicine_and_General_Surgery,Female,Fulltime,2.6
Medicine_and_General_Surgery,Female,Fulltime,2.6
Medicine_and_General_Surgery,Male,Fulltime,2.6
Nursing,Female,Fulltime,2.6
Nursing,Female,Fulltime,2.6
Nursing,Female,Fulltime,2.6
Nursing,Female,Fulltime,2.6
Nursing,Female,Fulltime,2.6
Nursing,Female,Fulltime,2.6
Nursing,Female,Fulltime,2.6
Medical_Laboratory_Science,Male,Fulltime,2.6
Medical_Laboratory_Science,Female,Fulltime,2.6
Medical_Laboratory_Science,Female,Fulltime,2.6
Medical_Laboratory_Science,Female,Fulltime,2.6
Medical_Laboratory_Science,Male,Fulltime,2.6
Medical_Laboratory_Science,Female,Fulltime,2.6
Public_Health,Female,Fulltime,2.6
Public_Health,Female,Fulltime,2.6
Public_Health,Male,Fulltime,2.6
Pharmacology,Female,Parttime,2.6
Pharmacology,Male,Parttime,2.6
Pharmacology,Female,Parttime,2.6
Pharmacology,Male,Parttime,2.6
Pharmacology,Male,Parttime,2.6
Pharmacology,Male,Parttime,2.6
Pharmacology,Female,Parttime,2.6
Pharmacology,Male,Parttime,2.6
Pharmacology,Female,Parttime,2.6
Pharmacology,Male,Parttime,2.6
Pharmacology,Female,Parttime,2.6
Pharmacology,Male,Parttime,2.6
Pharmacology,Male,Parttime,2.6
Pharmacology,Male,Parttime,2.6
Pharmacology,Female,Parttime,2.6
Pharmacology,Male,Parttime,2.6
Pharmacology,Female,Parttime,2.6
Pharmacology,Male,Parttime,2.6
Pharmacology,Male,Parttime,2.6
Pharmacology,Female,Parttime,2.6
Pharmacology,Male,Parttime,2.6
Pharmacology,Female,Parttime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Female,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Female,Fulltime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Female,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Female,Parttime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Female,Parttime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Female,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Female,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Female,Parttime,2.6
Computer_Application,Male,Parttime,2.6
Electrical_and_Electronics,Male,Fulltime,2.6
Electrical_and_Electronics,Male,Fulltime,2.6
Electrical_and_Electronics,Male,Fulltime,2.6
Civil_Engineering,Male,Fulltime,2.6
Civil_Engineering,Male,Fulltime,2.6
Civil_Engineering,Male,Fulltime,2.6
Civil_Engineering,Male,Fulltime,2.6
Civil_Engineering,Male,Fulltime,2.6
Business_Administration,Male,Fulltime,2.6
Business_Administration,Male,Parttime,2.6
Business_Administration,Male,Parttime,2.6
Business_Administration,Male,Fulltime,2.6
Business_Administration,Male,Fulltime,2.6
